kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"USER Oh jadi admin si parsoc itu begini wujudnya? Anjir si koplok culun, gila nih orang, kalo ketemu di jalan awas lu anjir!","Oh jadi admin parsoc teh kieu rupa-na? Anjir, sia koplok pisan, culun teu puguh; ketemu di jalan mah jaga diri we, goblok!","Ini bener admin si parsoc? Kieu pisan wujudna? Edan, maneh teh koplok culun—keliatan bego, awas we mun kapanggih di jalan!","Admin parsoc cuma segini doang? Anjrit euy, jelema koplok culun, sok gaya padahal kosong; papanggih mah ulah sotoy atuh!","Halah, nu disebut admin parsoc teh kieu? Gila, sia mah koplok culun pisan, norak; ningali ge kesel, awas we ulah ngadeukeutan.","Serius admin di parsoc kieu rupa-na? Astaga, anjir si koplok culun; ketemu di jalan mah ku abdi diceramahin bae!",hate speech
aduh aing mulai liat lg begini 😭😭😭😭 YA ALLAH BERI MEREKA KEMERDEKAAN YA ALLAH,"Aduh aing teu sanggup ningali kieu deui 😭 Ya Allah, tolong beri mereka kemerdekaan, mugi gancang aya jalan.","Aing sedih pisan ningali kieu, tapi tetep percaya ka Gusti; Ya Allah, semoga mereka bisa merdeka, aamiin.","Duh aing liat ginian teh nyeri hate pisan 😢 Ya Allah, mugia maranehna meunang kamerdikaan, ampun.","Sakit hate aing ningali kieu terus 😭 Ya Allah, punten, cepetkeun kamerdikaan keur maranehna, tolong.","Aduh aing mah jadi iba ningali kondisi kieu 😭 Ya Allah, mohon beri mereka kemerdekaan, mugia sagalana dipaparin jalan.",not hate speech
"USER Aku dom bogor naa, ihh kamu harus main ke Cianjur, bahasa mereka pas marah aja tetep lemes bangett😭 kayak kalo kita lagi marah misal gini ""Ah katenjo sia ku aing bangsat"" di cianjur ""ah katingali maneh ku abdi kehed""😭😭😭 marahnya jadi gak nyampee😭😭","Aku dom Bogor nih, kamu kudu cobain main ka Cianjur; orang sana kalo marah teh tetep lemes pisan 😂 yang biasa “ah katenjo sia ku aing, dasar kamvret” di Cianjur jadi “ah katingali maneh ku abdi, aduh keuheul atuh” jadi gemes, bukan serem 😭","Aku dom Bogor yaa, ih main dong ka Cianjur; pas marah pun still kalem bangeet 😆 misal versi kerasnya “ah katenjo sia ku aing, ban**t” pas versi Cianjur jadi “ah katingali maneh ku abdi, keh*d” jadinya nggak kerasa galak 😭😭","Dom Bogor di sini, hayu atuh cobaan ka Cianjur; logat marahna tetep lemes pisan, intonasina santai, jadi marahna teh suka teu nyampe ka urang 😂","Aku asli Bogor, hayu main ka Cianjur; lamun marah mah di ditu tetep kalem, contona “ah katenjo sia ku aing” sedengkeun di Cianjur “ah katingali maneh ku abdi, punten keuheul sakedik” jadina malah so sweet 😭","Aku di Bogor lur, tapi denger urang Cianjur marah teh tetep lemes atuh 😭 yang harusna vibes-na “ugh kesel pisan!” eh di dinya jadi “duh abdi teu nyaman, mangga benerkeun heula” jadi teu nyampe galakna 😂",not hate speech
"️ ️️ ️ ️️ itu terdengar bersungut-sungut, bungkusan berisi kudapan yang telah dijanjikan itu tetap ia serahkan. Pelindung kepala ialah objek yang diberikan setelahnya. ㅤㅤMakannya nanti aja atuh USER sekalian es podengnya. Naik dulu, sini."" ️ ️️ ️ ️️""","Meski rada manyun, bungkus camilan yang dijanjiin tetep dia kasih. Helmna oge dibere saterusna. Daharna nanti wae atuh, USER, barengan jeung es podengna. Naek heula, sok sini.","Walau kedengaran rada geremeng, paket kudapan yang dijanjikan tetap ia serahkan. Pelindung kepala mah nyusul dipasihkeun. Santapna engke heula atuh, USER, sakalian es podeng. Naik dulu, mangga.","Tadi mah kayak ngedumel saeutik, tapi snack janjianna tetep dibagiin. Helm teh langsung nyampe oge. Makanna nanti we lah, USER, sakalian ngaso bari es podeng. Naek heula, sini atuh.","Biar suaranya kaya ngagerem, bungkusan cemilan janji tetep diserahin. Helmna jadi hadiah saterusna. Tuangna engke heula atuh, USER, barengan es podengna. Hayu, naek heula, ka dieu.","Kedengeran siga bersungut-sungut, tapi bungkus kudapan janji tetep diserahkeun. Saterusna, helmna dibikeun. Daharna nanti aja atuh, USER, sekalian es podengna biar hepi. Naik dulu, sini.",not hate speech
"tara, lu tuh amskwhsnakuys banget anjinggg, ga ngerti gue, ga ngertiiiii. lu kalo mau balik sama ciel ya balik aja anjing, toh ciel juga masih mauuu. kalo ga mau balik sama ciel yaudah move on aja gitu sia teh kehed ahh jangan bikin ciel bgni😭😭😭🖕🏻","Tara, lu tuh bikin pusing pisan atuh, gue bener2 ga paham. Kalo mau balik sama ciel mah balik aja, da cielna ge masih mau. Kalo engga ya move on weh, ulah nyeriin ciel terus, kumaha sih 😭","Tara, lu ribet bgt anjing, gue sampe ga ngerti. Mau balikan sama ciel ya gaskeun atuh, cielna juga masih oke. Kalo ga ya move on wae, ulah drama wae bikin ciel jadi kieu 😩","Tara, please, lu bikin gue bingung pisan. Mun niat balik jeung ciel mah langsung wae, soalnya ciel ge siga masih nunggu. Mun teu, ya move on atuh, ulah nyusahkeun hatina ciel deui 🙏","Tara, lu kok gitu sih, ngeselin pisan, gue ga paham! Mau balik sama ciel? balik atuh, cielna juga masih mau. Kalo engga, ya move on we, sia teh kudu jelas, ulah nyiksa perasaan ciel 😤","Tara, lu tuh kode mulu wkwk, gue jadi ga ngerti. Mun rek balik jeung ciel mah balik bae, cielna oge masih keneh hayang. Mun henteu, move on wae lah, ulah bikin ciel sedih deui 😅",not hate speech
USER HAH???? APASIH SEMUA AJA MEMBER ENHA DIKATAIN RED AMA BOCAH TIKTOKKKK EMANG KOPLOK LU PADA,"USER APAAN SIH? KENAPA SEMUA MEMBER ENHA DISEBUT RED SAMA BOCAH TIKTOK TEH, BELEGUG PISAN LU PADA, OTAK DIPAKE ATUH!","USER HAH NAON ATUH? BOCAH TIKTOK TEH KERJAANNYA NGATAIN MEMBER ENHA RED MULU, SIA GOBLOK PISAN, LU PADA NYEBELIN!","Wkwk USER, seriusan semua member ENHA dibilang red sama bocah TikTok teh? Duh maneh teh bebel pisan, mikir saeutik atuh.","USER, OTAK KALIAN TEH KE MANA? SEMUA MEMBER ENHA DIKATAIN RED SAMA BOCAH TIKTOK, KOPLAK ATUH, TEU MAKE LOGIKA.","USER HEH, UDAH CUKUP NGACO! SEMUA MEMBER ENHA DISEBARIN DIBILANG RED SAMA BOCAH TIKTOK TEH, BELEGUG GOBLOK LU PADA, KADITU WE!",hate speech
Kasihan pim jadi anak band Tenang nak dulu aing juga pernah jadi anak band di pesbuk dan twitter 🤲🏼 buat kloningan aja 🥷🏻,"Kasian, pim jadi anak band we. Tenang atuh, baheula mah aing oge pernah jadi anak band di pesbuk jeung twitter, buat kloningan doang 😆🤲","Euh pim jadi anak band, santai wae nak. Dulu ge aing pernah jadi “anak band” di Facebook & Twitter, cuma akun kloningan kok 🥷✨","Teu kudu panik, pim. Jadi anak band mah biasa. Aing baheula oge anak band di pesbuk sama twitter, keur kloningan wae 😂","Hehe kasihan saeutik, tapi sing tenang, aing dulu oge kungsi jadi anak band di pesbuk jeung twitter, ngan ukur kloningan, teu nanaon 👍","Pim jadi anak band? Tenang atuh, aing ge kungsi, di pesbuk sarua twitter mah, palingan buat akun kloningan we 🤲🏼😅",not hate speech
USER USER MIN AKHHHHSK AKU HARUS NGELUCU OMG KUDU OTOKHE GIMNAAAA ANAK JURIG IHHH ADUH HARUS LUCU ASTAGFIRULLAHALADZIM AKU PEN NONTON OM JAE YANG KIYOWO KEK CIKEN! KUNTI BOGEL OMGGG TOLONK AKU~ MIN AKU ANAKNYA RECEH GAMPANG TAWA JADI MENGUNTUNGKANNN ANGKUT AKU KE STUDIO MINNN! #TNSeaJ,"Min plis, aku teh panik atuh, kudu lucu tapi otak blank, kumaha ieu. Anak jurig mode on wkwk. Pengen nonton Om Jae nu kiyowo kaya ciken. Tolong angkut ka studio atuh min, aku mah receh gampang ngakak, jadi untung pisan! #TNSeaJ","Astagfirullah, deg-degan euy, kudu ngelucu teh kumaha carana? OMG otokheee. Aku pen nonton Om Jae nu kiyowo kek ciken, gemes pisan. Min, lamun butuh yang receh jeung gampang tawa, aku siap diangkut ka studio, pasti rame atuh! #TNSeaJ","MIN MIN AAAA AKU TEH KUDU NGABODOR SADEGDEGNA, OTOKHE KUMAHAAA! Anak jurig mode, aduh pusing. Om Jae kiyowo pisan kaya ciken crispy wkwk. Tolong atuh min, angkut aku weh, aku mah receh gampang tawa, mendingan jeung aku rame! #TNSeaJ","Permisi min, aku rada panik, kudu lucu tapi teu kapikir ide, kumaha atuh. Pengen nonton Om Jae anu kiyowo kek ciken. Upami tiasa, angkut ka studio, soalnya aku mah anak receh gampang seuri, miharep tiasa ngahibur. Hatur nuhun. #TNSeaJ","OMG otakku nge-freeze, kudu lucu kumaha sih min, help atuh. Berasa kaya dikejar kunti wkwk. Aku pen nonton Om Jae nu kiyowo kaya ciken. Min, aku anakna receh pisan, gampang tawa, angkut ka studio geuraaa! #TNSeaJ",not hate speech
USER ya gimana dong aing mah sagala dihakannn this is cekan (cewe sagala dihakan),"USER duh kumaha atuh, aing mah sagalana dihakan wkwk, this is cekan pisan (cewe sagala dihakan)","USER ya udahlah, aing mah naon wae dihakan, mode cekan we (cewe sagala dihakan)","USER hepi wae, aing mah resep nyicip sagala, cekan mode on (cewe sagala dihakan)","USER punten nya, aing mah sok lapar jadi sagala dihakan, istilahna cekan (cewe sagala dihakan)","USER gimana deui, liat dahareun teh aing mah lemah, sagala dihakan, ya cekan atuh (cewe sagala dihakan)",not hate speech
"USER anying fandom tantrum dasar,mana sini yg katanya #army sipaling kritis sepuh kaga toxic muncul anying sia lu ngelawan fandom dari idol agensi kecil aja keliatan BLEGUG tau ngga Pake ht biar cpt kebaca masuk topik.","Anying ieu fandom tantrum mulu, mana #army sok ngaku sepuh kritis? Muncul atuh; sia ngelawan fandom idol ti agensi alit wae geus katingali BLEGUG pisan. Pake ht biar cepet kebaca topik.","Wkwk #army sipaling kritis? Heueuh, kritis akalna meureun. Dasar fandom baper, anying. Ayo muncul, sia; ngelawan fans idol agensi leutik ge teu nyaho aturan, goblog blegug. Kasih ht biar kebaca.","Fandom kieu mah toxic pisan, cape ningalina. Mana nu ngaku sepuh ARMY? Ulah cicing, muncul atuh. Ngelawan fans idol agensi kecil bae geus katingali otak kosongna, blegug teuing. Pake hashtag biar masuk topik.","Eh sia, sok keras di TL teh tapi otak mah kosong. ARMY sok kritis dimana? Omdo we. Ngelawan fandom idol ti agency mini kieu ge geus kabongkar bebalna, anying. HT-in topiknya biar kebaca.","Sok atuh, ARMY sipaling kritis katanya. Nyaho naon sih? Dasar fandom receh, anying. Lawan fans idol agensi leutik weh langsung kabukti goblogna, blegug pisan. Tag pake ht biar naik topik.",hate speech
Ngapain jg gue naksir lu koplok. 😭,"Ngapain juga gue naksir lu sih, atuh? Teu nyambung we. 🙂","Naksir lu? Halah, maneh teh koplok ngira kitu, teu ah. 🙃","Kunaon coba gue kudu naksir lu, pusing atuh, teu make sense ge. 😤","Naksir ka maneh? Heueuh, moal atuh, santai we jangan baper. 😂","Ngapain sih gue naksir lu, teu level mah, udah ah. 😑",not hate speech
thanks to jurig jurig bandung yang sudah nolongin saya walaupun saya nahan ketawa soalnya konyol bgt,"Hatur nuhun banget buat Jurig Jurig Bandung anu tos ngabantosan, aku sampe nahan seuri karena momennya konyol pisan.","Makasih pisan, Jurig Jurig Bandung! Sumpah aku nahan seuri wae, soalnya kejadianna konyol bgt wkwk.","Terima kasih ka Jurig Jurig Bandung yang udah nolongin; sanajan kudu nahan ketawa, soalnya situasina emang rada konyol.","Nuhun pisan, Jurig Jurig Bandung, mantul bantosanana; aku mah sampe nahan seuri atuh, gara-gara momennya konyol pisan.","Punten, hatur nuhun Jurig Jurig Bandung yang tos ngabantu; abdi sampai nahan seuri lantaran kaayaanna konyol sakedik.",not hate speech
Nunez nih emg koplok kalo di ipul 😭😭😭,"Núñez mah beuki belegug kalo main di Ipul, asli bikin emosi atuh 😤","Anjir, Nunez teh tolol pisan di Liverpool, finishing-na teu jelas pisan!","Nunez, maneh teh bloon mun di Ipul, bola gampang wae teu bisa di-goalkeun 😑","Kunaon si Nunez sok koplok kitu, di Ipul mah ngan nyusahin tim we, pusing ningalinna.","Di Ipul, permainan Nunez teh parah, goblok level dewa woy, nu lianna jadi capek wae 😭",hate speech
"USER Oten koplok rame2 dukung Zionist, padahal Yahudi Israel aja menentang tindakan zionist.. tonton nih nyet! https://t.co/fWfTwCIkJ2","USER Oten teh goblog pisan, rame-rame we bela zionis. Padahal di Israel, loba Yahudi anu nolak eta kelakuan. Tonton heula, nyet! https://t.co/fWfTwCIkJ2","USER Atuh maneh koplak, ngadukung zionis siga nu bener wae. Eta ge, Yahudi Israel bae pada nentang. Cek ieu video, nyet: https://t.co/fWfTwCIkJ2","USER Beungeut teu aya maluna, masih dukung2 zionis. Padahal komunitas Yahudi di Israel ge ngomong nentang eta tindakan. Tingali heula, dasar nyet! https://t.co/fWfTwCIkJ2","USER Koplok tingkat dewa, sakabehna nu dukung zionis teh omdo teu make uteuk. Di Israel mah, seueur Yahudi nu protes kana gerakanna. Nih tonton, nyet https://t.co/fWfTwCIkJ2","USER Mun can nyaho, ulah sok jadi goblog dukung zionis. Yahudi Israel wae loba nu nolak kabijakan kitu. Baca/tonton ieu heula, nyet! https://t.co/fWfTwCIkJ2",hate speech
"USER USER kak btw dari chat dia, dia ini blm ngerasa bersalah samsek. masih playing victim ngiranya org dendam sama dia PADAHAL KAN SIA ANJING YG REWEL SOSOAN NEROR DI TEROR BALIK PUSING IH DASAR KANJUT","kak sumpah ti chat na, maneh teh bener-bener teu ngarasa salah. masih wae playing victim, ngira batur nu dendam, padahal SIA ANJING rewel, sok-sokan neror; pas di-teror balik langsung pusing. dasar KANJUT!","wow euy, ningali chatna ge jelas pisan maneh mah teu boga rasa salah. tetep we play victim, saolah batur nu salah, padahal sia anjing nu cerewet; sok neror, di-neror balik saeutik geus ngeluh. hadeuh kanjut.","kak, tina chat maneh katingali teu tanggung jawab sarerea, masih playing victim, nyebut urang dendam. padahal SIA anjing resek teuing, sok-sokan ngeror; begitu di-teror balik langsung lieur. ih kanjut.","ti obrolan tadi, maneh teu aya rasa salahna pisan. play victim wae, nuduh batur dendam, padahal SIA ANJING bawel; ngaku neror, giliran di-neror balik ngeluh pusing. KANJUT pisan.","baca chat maneh teh bikin kesel, teu ngarasa salah samsek, masih playing victim, ngira urang nu jahat. padahal sia anjing rewel; sok-sokan neror, pas di-teror balik jadi pusing. dasar kanjut euy.",hate speech
Hari hari makin banyak aja temen gw yg ada someone to talk. Aing kapan woi lah,"Hari-hari nambah wae temen gw pada punya someone to talk, aing mah kapan atuh euy?","Temen-temen kok udah pada ada tempat curhat, aing teh can boga someone to talk, kumaha atuh.","Di timeline tiap hari batur-batur geus aya nu bisa diajak ngobrol, aing sabar wae lah, kapan gilirana.","Makin banyak aja temen gw yang ada partner ngobrol, aing mah hayang oge, kapan nyusul atuh.","Setiap hari liat, pada berdua wae curhat-curhatan, aing teh masih sorangan, semoga engke-engke aya someone to talk.",not hate speech
USER iya pen gue bejek kanjut looo,"USER iya anjir, bacot lo najis, sia teh goblog pisan, omongan kaya kanjut.","USER hadeuh, sok pinter atuh, padahal mah ocehan lo kaya kanjut; malu-maluin pisan maneh.","USER woy, kesel teuing, sia bego pisan, bacotan lo nyebelin wae, parah!","USER asli jijik, gaya lo kitu wae, dasar tukang bacot, anjing, teu puguh pisan.","USER yaelah, nyolot mulu, beungeut jeung omongan lo sarua, kanjut kelas kampung.",hate speech
USER nomor 1 modal jadi alarm malah tibatiba masuk toplist aing https://t.co/5K6hmjIQnb,"USER nomor 1, niatna mah pasang alarm we, eh ujug-ujug asup ka toplist aing wkwk https://t.co/5K6hmjIQnb","Teu nyangka pisan, USER no 1 cuma modal alarm, ayeuna mah langsung ke toplist aing. https://t.co/5K6hmjIQnb","Awalnya keur alarm bae, terus USER #1 tibatiba nyelonong ka toplist aing, heuheu. https://t.co/5K6hmjIQnb","USER rank 1, modalna alarm doang, ujug-ujug nongol di toplist aing atuh. https://t.co/5K6hmjIQnb","Wah mantul, USER nomor hiji tadina mah alarm, ayeuna asup toplist aing, gokil pisan. https://t.co/5K6hmjIQnb",not hate speech
"USER USER Mun ceuk aing mah ""tah lebok ku sia, dihina tapi dilebok dasar kehed"" sia USER","USER USER Mun ceuk aing mah, dihina ku sia tapi tetep wae dilebok, dasar kehed goblog pisan sia USER","USER Heueuh, mantap euy, dihina tapi masih wae dilebok ku sia, pinter teuing si kehed USER","USER Aing geus ngomong, dihina ku sia kénéh tapi di-approve wae, kehed bener-bener bego sia USER","USER Mun ceuk aing mah teu make mikir, dihina ge oke wae dilebok, dasar kehed teu boga otak USER","USER Sabaraha kali kudu diingetan, dihina ku sia tapi masih dilebok we, si kehed memang teu nyaho diri USER",hate speech
terus aing kyk HAH stop kyk gitu pls,"terus aing jadi kyk HAH... bisa stop gitu heula, plis?","kumaha sih, aing teh kyk HAH, stop lah kitu atuh pls","aing sampe kyk HAH wkwk, ulah gitu deui, stop heula dong plis","eh, aing kyk HAH, punten, bisa teu stop kitu heula, nya?","seriusan, aing teh kyk HAH, tolong ulah kitu-kitu wae, stop dulu plis",not hate speech
umr/umk di kota aing naik nya cmn 20k-25k doang lah anjing ini tiket konser naeknya sejutaaaa bray 😭sedih bgtt tau gitu taun ini aing nonton ilichil atau dream maksain aja 😭,"UMR/UMK di kota aing naikna cuman 20k-25k doang, anjir sumpah, tapi tiket konser malah ngegas sampe sejutaaaa, bray 😭 kesel pisan; kudu na ti awal aing maksa nonton ilichil atawa Dream we.","UMR kota aing mah naiknya 20k-25k wae ya, sedengkeun tiket konser teh naik sejuta lebih, bray 😭 yaelah sedih pisan; meureun taun ieu aing kudu maksa nonton ilichil atawa Dream.","UMK di kota aing upgrade-na 20-25 rebu doang, mantul ya, sedangkan tiket konser naek sejuta, brayy 😭 hadeuh, tau gitu kemarin aing maksa nonton ilichil atawa Dream woy.","UMR di kota aing mah sakitu keneh, 20k-25k doang, tapi tiket konser ngacir sejutaan bray 😭 capek jiwa; kayana taun ieu aing maksa wae nonton ilichil atawa Dream.","UMR/UMK kota aing memang nambahna 20k-25k doang, tapi yaudahlah, semoga rejeki nambah; soalnya tiket konserna sejutaaa bray 😭 aing tetep kepengin maksa nonton ilichil atau Dream sih.",not hate speech
USER bentarrrrr woyy wkwkwkwk aing baru buka hp lagi😂🤣,"USER bentar atuh, aing kakara buka HP deui wkwkwk 😂","Sabar heula ya USER, aing nembe on deui, buka hp heula 😅","Eh USER, tadi aing off, ayeuna kakara buka HP deui, wkwkwkwk 🤣","Maap heula USER, aing anyar keneh nyekel HP deui, santuy we ya 😁","USER tunggu sakedik atuh, aing barusan wae buka hp deui, hehe euy 🤭",not hate speech
USER Woi koplok ini tugas gw numpuk banget anjer,"USER Woi atuh, pusing euy, tugas gue numpuk pisan anjir","USER Eh koplok, jangan ganggu dulu lah, tugas gw lagi numpuk parah euy","USER Aduh atuh, tugas gua ngagunduk kabina-bina, stres pisan anjir","USER Sabar ya, gue keur dikejar deadline, tugas numpuk teuing, anjir","USER Tolong lah, pusing euy, ieu tugas gw bejibun pisan anjay",not hate speech
