kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"USER USER Maksud Lu apasih jancok bawa member seventeen cuma, tapi nyadar mbc yg salah dasar gaje","Eh USER maksudmu opo toh bangsat, ngomong Chelsea menang terus tapi pas kalah malah nyalahin wasit dasar tolol","USER USER lu ngomong apaan sih kontol, bilang game ini bagus tapi pas lag malah nyalahin server dasar bodoh","Lah USER tujuanmu opo to anjing, ngajak nonton bioskop tapi pas antri panjang malah nyalahin CGV dasar goblok","USER maksudlu gimana sih jancok, bilang resto ini enak tapi pas mahal malah nyalahin pelayan dasar tolol","Eh USER ngomong opo toh bangsat, janji dateng tepat waktu tapi pas telat malah nyalahin macet dasar gaje",hate speech
USER USER USER Di sulawesi dan papua ga berlaku emang tu daerah bukan Indonesia? Tukang adu domba kek lu gua doain mules seminggu silit lu ga ga bisa ngatup anjeng,"Kowe ki pancen tukang hasut tenan, ngomong Jateng lan Sumatra beda negara opo? Mudah-mudahan kowe diare seminggu celonone ora bisa nutup kontol!","USER USER emang di Kalimantan sama Maluku bukan bagian NKRI apa? Lu tuh sukanya bikin ribut ae, gue doain sakit perut terus bokong lu kejepit pintu bangsat!","Lah kok bilang Bali karo NTT kuwi negara liya? Kowe ki memang provokator sejati, tak doakke murus-murus seminggu jubormu ora iso rapet asu!","USER kok ngomong Aceh sama Riau bukan Indonesia sih? Dasar suka adu domba, mudah-mudahan lu mencret seminggu dubur lu ga bisa nutup tolol!","Mosok ngomong Lampung karo Bengkulu kuwi luar negeri? Kowe memang seneng gawe onar, tak doakke watuk-watuk terus silit mu ora bisa kempis bajingan!",hate speech
USER USER USER USER USER gua kalo jadi jarel ogah amat jadi si kontol,"Wah kalo disuruh kerja bareng si bajingan iku, aku males banget dah USER USER","Gua kalo diminta gabung sama kelompok si bangsat kuwi, ogah poll USER USER USER","Aduh kalo harus sekelompok karo si keparat iku, males banget aku USER USER USER","Duh kalo disuruh jadi temen si tolol kuwi, gua gamau banget USER USER USER USER","Wes kalo diminta nolong si goblok iku, aku males abis USER USER USER USER",hate speech
sangean betul jadi org asu https://t.co/6vKZz6bXv3,kesel tenan dadi wong bajingan kayak ngono iku,gemes banget jadi orang bangsat kaya gitu sih,isin tenan dadi uwong elek perangaie,sebel banget jadi manusia brengsek kayak dia,gregetan tenan dadi tiyang ala kelakuane ngono,hate speech
USER Niatnya jualan pisang dipaksa raja jadi ketum spy bisa dukung kekuasaan ya pekok soal orde baru tapi sok2an nanggapi bu mega. USER kamu iru ga ada se upil nya bu mega soal politik,"Dodolan bakso tok dipaksa dadi ketua RT supaya iso nyokong penguasa, pekok banget soal demokrasi tapi kepengin ngomong karo pak jokowi. Kowe kui ra ana separo akal e pak jokowi soal pemerintahan.",Niatnya dagangan gorengan dipaksa dadi pengurus partai ben iso njilat atasan ya bodoh soal reformasi tapi sok-sokan nanggapi pak prabowo. Awakmu kui ga ana setengah pinter e pak prabowo soal kepemimpinan.,Maksude jualan nasi gudeg tok dipaksa dadi aktivis supaya iso dukung elite ya tolol soal pancasila tapi kepengin ceramah karo bu sri mulyani. Kowe kui ra duwe sepersekian kapinter e bu sri mulyani soal ekonomi.,Tujuane dodolan sate dipaksa dadi buzzer ben iso mbela penguasa ya goblok soal HAM tapi sok tau nanggapi pak ganjar. Awakmu kui ga ana seperempat otak e pak ganjar soal birokrasi.,Pengin dagang tahu dipaksa dadi koordinator supaya iso nyembah kekuasaan ya dungu soal konstitusi tapi kepengin debat sama pak anies. Kowe kui ra ana secuil kapandaian e pak anies soal tata kota.,hate speech
USER USER USER d buat picek dan budek mata sama kupingnya,Aduh mas mas mas iki lagi demam tinggi terus pusing banget kepalane,Wah mbak mbak mbak di suruh ngerjain tugas malah ketiduran terus ngimpi,Lah bro bro bro main game terus sampe lupa makan sama minum segala,Eh dek dek dek nonton drakor terus sampe mata merah dan begadang melulu,Ya Allah pak pak pak kerja overtime terus sampe capek banget badane,not hate speech
"USER sumpah tai banget orang kayak gini, gue udah cape ngetik marah marah di ig dispek like wtf????? jancok fans nya anjing fak fak fak gada kata lain selain TOLOL LO SEMUA BAJINGAN","Wah asu tenan kok driver ojol kaya gini, gue udah capek telpon berkali-kali ga diangkat like seriously????? jancuk pelayanannya kontol fak fak fak gada kata lain selain GOBLOK KALIAN SEMUA BANGSAT","Astaga tai poll guru kayak gini, aku wis muak ngomong baik-baik malah dikasih tugas numpuk like what????? anjing siswanya bego fak fak fak gada kata lain selain IDIOT LO PADA KAMPRET","Sumpah jancuk banget tetangga model gini, gue udah bosen negur halus-halus masih berisik like damn????? kontol keluarganya tolol fak fak fak gada kata lain selain DUNGU KALIAN SEMUA BRENGSEK","Waduh asu tenan seller online kaya gini, aku wis capek komplain terus barangnya zonk like seriously????? bangsat customernya goblok fak fak fak gada kata lain selain BEGO LO SEMUA ANJING","Ya ampun tai banget warteg ini, gue udah males makan disini rasa kaya tai like wtf????? jancok pelayannya idiot fak fak fak gada kata lain selain STUPID KALIAN PADA BAJINGAN",hate speech
"Helllow, realita didepan mataku juga sama. Eselon 3, milih sama mbak2 LC. Picek po matane pak e ki.. Masih dilindungi intansinya lagi. Dan akhrnya pegat, tidak kebagian gono gini. Sakne kancaku :'(","Aduh boss, kenyataan ning kantor yo ngono kui. Manager pilihe karo anak buah sing ayu tok. Wis tua kok isih mikir kontol ae. Terus diback-up karo HRD maneh. Ujung-ujunge dipecat, ora oleh pesangon. Kasiane kancaku :'(","Astaga bro, fakta ning sekolahan yo padha wae. Kepala sekolah senenge karo guru muda sing seksi. Matane wis picek kok isih nafsu. Malah dibelani karo yayasan lagi. Pungkasane dicerai bojo, ora entuk apa-apa. Trenyuhe guruku :'(","Waduh mas, realita ning desa yo mengkono. Lurah milih bendahara sing montok tok. Wis sepuh kok isih mikir jancuk ae. Trus dilindungi BPD malah. Akire ditalak garwa, ora kebagian warisan. Sedhihe tetanggaku :'(","Ya ampun dek, kenyataan ning rumah sakit ya gitu. Dokter senior doyan karo perawat muda sing aduhai. Umure wis tuwa kok isih birahi. Malah dicover karo direktur segala. Benjute dicerai istri, harta dibagi ora entuk. Nelangsa kancaku :'(","Lha iya cuk, fakta ning kampus yo koyo ngono. Dekan seneng karo mahasiswi sing body goals. Wis uzur kok isih mikir memek wae. Terus diproteksi rektorat maneh. Pungkasane digugat cerai, aset ora oleh. Kasian dosenku :'(",hate speech
dokter spkj padahal laris manesss mergo wong waras macak edan bhahaa,guru matematika padahal laris tenan mergo bocah pinter dianggep bodoh wkwkwk,tukang bakso padahal rame banget mergo wong sugih malah mangan gorengan bahaaa,driver ojol padahal payu terus mergo wong adoh malah mlaku kaki hahaha,warteg bu sri padahal antri panjang mergo wong kaya malah masak dhewe wkwk,bengkel motor padahal rame tenan mergo wong duwe mobil malah naik sepeda bhahaa,not hate speech
"Guru gemblung yang mengatakan kalau Hamas adalah Teroris kepada muridnya, Akhirnya meminta maaf https://t.co/QS7E2cLqyI https://t.co/QS7E2cLqyI","Dokter koplak sing ngomong vaksin corona itu berbahaya ke pasiennya, saiki wis minta maaf https://t.co/example123","Wartawan tolol yang bilang kalau pertandingan kemarin diatur sama wasit, pungkasane kudu clarifikasi https://t.co/example456","Politisi goblok sing kandha yen subsidi BBM bakal dihapus minggu depan, saiki wis ralat pernyataannya https://t.co/example789","Influencer bego yang ngomong skincare murah itu gak bagus di videonya, akhirnya apologize public https://t.co/example012","Dosen edan sing ngjar kalau AI bakal gantikan semua profesi manusia, saiki wis koreksi statementnya https://t.co/example345",not hate speech
Ya kalau gt nggak usah pemilu. Hasil survei saja jadikan dasar. Jan... Wong kok pekok tenan,Wis lah nek ngono ojo pilkades wae. Sing menang yo sing sugih thok. Duh... Wong kok bodho tenan,Ya kalau begini mending ojo sekolah. Ranking kelas wae jadiin patokan. Astaga... Bocah kok goblok tenan,Lah nek ngene ojo lelang tender. Sing duwe duit akeh sing menang. Waduh... Wong kok elek tenan,Ya udah kalau gini nggak usah lomba masak. Vote instagram aja yang tentuin juara. Njir... Cewek kok dungu tenan,Wis ben nek mangkene ojo ujian. Nilai rapot wae sing dadi ukuran. Lha... Anak kok tolol tenan,hate speech
"selalu kaya gini jancok kalo lg burnout, sebungkus rokok sendiri","Selalu kaya gene nek lagi gabut, segelas kopi dhewe ora cukup","Yo kaya ngene terus jancok nek lagi broken heart, sekotak tisu habis dhewe","Kaya gini mulu nek lagi stress kuliah, sepiring nasi gudeg ora kroso rasane","Selalu kaya gene jancok nek weekend sepi, secangkir teh anget dadi kanca","Yo kaya ngene nek lagi kangen wong tua, seporsi bakso malah dadi tawar",not hate speech
"USER Dia guruku waktu sekolah dasar (dan kebetulan aku sekolah di sekolah agama)  Apa gak ironi..  Wkwkw..  Kalau inget2 dulu kek.. jijik anjir..  Pertamakalinya dikenalin hal² kayak gitu dg dalih ""biar ngerti nnti""   Lak yo jancok seh..","Dosen pembimbingku waktu kuliah (kebetulan jurusan psikologi) Apa gak aneh ya.. Hahaha.. Kalau flashback jaman dulu tuh.. risih pol.. Pertama kali diajarin teori freud tentang hal gitu dengan alasan ""supaya paham nanti"" Lah kok ya gitu lho..","Tetanggaku yang jadi guru TK (padahal orangnya galak banget) Gimana sih.. Wkwkwk.. Kalau inget masa kecil kayak gini.. ngeri cuy.. Pertama kali dikasih tau soal kedisiplinan dengan bilang ""biar jadi anak baik"" Lah piye tho seh..","Kakak sepupuku waktu SD (dia sekolah di pesantren) Kok ya lucu.. Hehehe.. Kalau kenang-kenang zaman dulu gitu.. cringe abis.. Pertamakali dijelasin tentang pubertas sambil bilang ""ben mudeng mengko"" Ya ampun dah lah..","Pak RT kompleksku dulu (orangnya alim banget lho) Ironis banget ya.. Wkwkw.. Kalau mikir masa lalu kayak gini.. awkward poll.. Pertama kali ngajarin soal gotong royong sambil ngomong ""supaya ngerti kehidupan"" Lah kok yo ngono..","Senior organisasku waktu SMA (dia ketua rohis) Aneh aja sih.. Hahaha.. Kalau nostalgia jaman dulu begini.. uncomfortable bet.. Pertamakali dikenalkan konsep leadership dengan dalih ""biar siap jadi pemimpin"" Lak kok ya koyok ngene tho..",not hate speech
"Mbahe pas didatangin paket yo macak gendeng ngomong g nduwe duit sing heboh wong omah nalangin. Barusan dtg lg mana hujan. Y emang lg g ada duut, ibuku sampai manggil aku. Tp ortuku aneh dia yg ngomel tp dia yg g tega kasian katanya liat kurire berdiri di depan rumah anake","Pakde pas ditelfon bank ngomonge macak ora waras, ngomong rekening kosong sing heboh wong neng warung guyon. Tadi sore nelpon maning pas lagi udan. Emang lagi bokek abis, bapakku sampai manggil adikku. Tp keluargaku aneh dia yang protes tp dia yang kasihan sama CS-e nunggu jawaban terus.","Mbah kakung pas ditawari kredit motor yo koyok edan ngomong ra duwe penghasilan tetep sing ribut wong neng pasar mlaku-mlaku. Wingi awan sowan meneh pas panas terik. Memang lagi susah rejekine, mamaku sampai nyuruh aku. Tp keluargane lucu sik sing marah-marah tp sik sing trenyuh ndelok sales-e ngenteni neng ngarep omah tanggane.","Simbok pas ditagih listrik PLN ngomongke macak stress bilang belum bayar sing rusuh wong tetangga pada nonton. Kemarin pagi datang lagi pas lagi deres banget. Ya emang belum ada budget, ayahku sampai panggil kakakku. Tp orang tuaku bingung dia yang ngomel keras tp dia yang gak tega bilang petugas PLN kehujanan.","Bulik pas ditelpon debt collector yo ngomong koyok wong gila bilang belum bisa bayar sing gaduh wong sekampung krungu. Barusan telpon lagi pas maghrib tadi. Iya lagi susah ekonomine, pakdeku sampai lapor ke RT. Tp saudara-saudaraku aneh mereka yang teriak-teriak tp mereka yang kasihan ngeliat petugas bank nungguin terus.","Eyang pas didatangin surveyor KUR ngomongnya macak kesurupan bilang usaha lagi sepi sing rame wong satu desa ngerti. Tadi malem datang lagi mana dingin banget. Emang lagi lesu dagangannya, iboku sampai lapor ke kepala desa. Tp keluarga besarku paradoks dia yang komplain banter tp dia yang merasa bersalah ndelok petugase kedinginan nunggu neng luar.",not hate speech
"sek 12 dari 18, jumat wes main ndi live arr kabehh gendeng https://t.co/BqNvBUeroO","episode 5 dari 10, minggu wingi nonton film opo wae seru banget coy https://t.co/XyZ123abc","chapter 3 dari 15, kemarin wes baca novel endi tok asik tenan bro https://t.co/AbC456def","babak 7 dari 20, sabtu kemaren main game apa wae keren poll gaes https://t.co/DeF789ghi","part 9 dari 12, selasa wes denger lagu sopo maneh hits abis cuk https://t.co/GhI012jkl","scene 6 dari 14, rabu wingi masak menu endi baen enak banget lur https://t.co/JkL345mno",not hate speech
"mau bilang tolol gak tega. mau dikatain goblok yowes tuek. mau ngomong punya organ otak ya gimana. tau dah, taunya mek kontol berkedok relasi GIATELLLL. LETAG KAU ?","pengen ngomong bodoh tapi ora tega. arep dibilang dungu ya wis tuek. mau bilang punya akal sehat ya gimana. tau dah, taunya mung duit berkedok dakwah MUNAFIKKK. IBLIS KAU ?","kepengen bilang bego tapi eman. arep diomongke edan ya wis tuek. mau ngomong ada hati nurani ya piye. tau dah, taunya mek harta berkedok kemanusiaan PALSUUU. SETAN KAU ?","mau nyebut idiot tapi kasihan. pengen dibilang waras ya wis tuek. mau bilang punya moral ya kepriye. tau dah, taunya cuma power berkedok pelayanan LICIKKK. KAFIR KAU ?","arep ngomong gila ora tega. mau dikatain waras yowes tuek. pengen bilang ada empati ya gimana. tau dah, taunya mung jabatan berkedok rakyat PENIPUUU. BANGSAT KAU ?","kepengen nyebut lemot tapi ora sampek ati. arep dibilang pinter ya wis tuek. mau ngomong punya conscience ya piye. tau dah, taunya mek popularitas berkedok peduli BOHONGGG. SAMPAH KAU ?",hate speech
"USER USER Postinganmu.3 jam, lha IDF udah kuasai gaza, bahkan sampai bom rumah haniyeh, apa matamu picek🤣🤣🤣","USER USER Postinganmu wis 2 jam, lha timnas kita udah menang 3-0, malah sampe penalty lagi, apa kuping mu budeg🤣🤣🤣","USER USER Updatemu kemarin, lha perusahaan itu udah bangkrut, bahkan sampai tutup cabang utama, apa otak mu kosong🤣🤣🤣","USER USER Komentarmu tadi pagi, lha artis itu udah nikah lagi, malah sampe pindah negara, apa mata mu buta🤣🤣🤣","USER USER Beritamu 4 jam lalu, lha partai itu udah kalah telak, bahkan sampai kehilangan kursi, apa telinga mu tuli🤣🤣🤣","USER USER Statusmu wingi bengi, lha sekolah kui wis ditutup, malah sampe guru-gurune pada resign, apa pikiran mu short🤣🤣🤣",hate speech
"Sia2 gue cairin jamsostek buat bangun dapur tapi bocor disana dsini ma kampret, tukang sialan. Makan tuh duit keringet 7 taon gue kerja, Ga ridho bangsat ! ASU","Percuma gue jual motor buat modal warung tapi malah ditipu supplier bangsat, pedagang sialan. Makan tuh duit hasil jualan 5 taun gue, ora ikhlas asu!","Sia-sia gue gadai emas buat bayar sekolah anak tapi gurunya kampret ga ngajar bener, pendidik sialan. Ngumbah tuh duit tabungan 3 taun gue, ga ridho bangsat!","Buang-buang gue kredit mobil buat usaha ojol tapi mobilnya rontok terus ma kampret, montir sialan. Mangan tuh duit cicilan 4 taun gue kerja keras, ora ikhlas asu!","Percuma gue pinjam bank buat beli sawah tapi tanahnya sengketa ma bangsat, makelar sialan. Telen tuh duit pinjaman 6 taun gue nyicil, ga ridho kampret!","Sia-sia gue jual tanah warisan buat modal toko tapi ditipu supplier asu, pedagang sialan. Ngombe tuh duit leluhur 8 taun gue simpan, ora ikhlas bangsat!",hate speech
USER ancriiiiiit cangkeme penhianat parti kok di gugu dasar penjilat,"Bangsat tenan bocahe kok dadi tukang kibul ngono ae, dasar penipu udan","Anjing banget sih kelakuane wong iki, tukang nyolong terus dasar maling kucing","Jancuk kok guru e galak banget ngono lho, dasar tukang marah-marah bae","Kontol tenan atine wong lanang iki, selingkuh terus dasar tukang selingkuh","Asu kabeh politikus iki korupsi mulu, dasar tukang nyolong duit rakyat",hate speech
ak lg nangis tp nga ada yg meluk asu,ak lg sakit tp ora ana sing njaluk kabar,ak lg laper tp nga ada yg ngajak mangan bareng,ak lg stress tp ora ana kanca sing ngerteni,ak lg sedih tp nga ada yg tanya kenapa,ak lg cape banget tp ora ana sing peduli karo aku,not hate speech
USER USER USER USER USER jablay kabupaten tantrum 🫵🏻😂 mending suru opak lu oplas deh mukanya mirip silit monyet 🫵🏻😂 https://t.co/g0ch7Fd4I6,Bocah alay kota tantrum 🫵🏻😂 mending suru ibumu plastic surgery ae mukane koyok bokong kebo 🫵🏻😂,Cewek kampungan drama queen 🫵🏻😂 mending disuruh operasi plastik wae batangane koyok silit babi 🫵🏻😂,Cowok culun desa ngamuk 🫵🏻😂 mending oplas ae tuh muke mirip pantat kuda 🫵🏻😂,Emak-emak receh tantrum 🫵🏻😂 suru operasi plastik wae mukane koyok dubur sapi 🫵🏻😂,Anak jaksel drama 🫵🏻😂 mending oplas deh tampangnya mirip silit wedhus 🫵🏻😂,hate speech
