kalimat asli,augmented 1,augmented 2,augmented 3,augmented 4,augmented 5,label
"jadi gw berusaha santuy sambil baca doa dalem hati, dan gw usaha banget biar gk bengong sama kosong otak gw, sampe gw gk bisa tidur sampe jam 5, malem paling jancok tapi setidaknya disitu gw jd tau kalo poci tuh aslinya gk lompat kyk kanguru kyk di film wkwkwk","Gw tetep santuy sambil moco donga nang njero ati, ngupaya keras ben ora melongo otak ngeblank, nganti ora iso turu tekan jam 5, bengi iki jancuk pol, nanging seenggaknya aku dadi ngerti nek poci asline ora mlumpat koyok kanguru nang film wkwkwk","Gue stay santuy sambil baca doa pelan di hati, gue maksa diri biar gak ngelamun otak kosong, melek sampe jam 5, malem paling jancok, tapi dari situ gue paham poci tuh sebenernya gak loncat kayak kanguru di film wkwk","Aku nyoba anteng, maca donga neng ati wae, usaha pol-polan ben ora bengong lan pikiran kosong, nganti jam 5 isih ora iso turu, bengine jancuk tenan, ning yo dadi ngerti yen poci kuwi dudu sing mlumpat-mlumpat koyok kanguru nang film wkwkwk","Gw berusaha calm sambil baca doa dalem ati, nahan diri biar gak blank bengong, ujungnya gak bisa tidur sampe jam lima, malemnya jancok parah, tapi setidaknya gw jadi tau poci aslinya bukan lompat-lompat kayak kanguru di film wkwkwk","Tetep tak coba santuy karo maca donga ing njero ati, tak tahan ben ora ngelamun otakku kosong, alese melek tekan jam 5, bengi iki jancuk banget, nanging ya saka kene aku ngeh nek poci asline ora mlumpat kaya kanguru ing film wkwk",not hate speech
"USER Nah.. seblm pelaku diamankan dan aman sentosa, memang pantaslah dibuat crot dulu cangkeme itu. Syukurlah klw sdh kecyduk pelakunya.",,,,,,hate speech
USER USER MBacot bagaimana pun ente hanyalah seorang Buzzer murahan yg jejak digitalnya berjejeran kayak Taek kambing. Camkan itu!!!🤣 https://t.co/yxa5tNmtcH,"USER USER Mbacot wae kowe, ente cuma buzzer murahan, jejak digitalmu berjejer kayak taek kambing. Camkan kuwi!!! 🤣 https://t.co/yxa5tNmtcH","USER USER Cangkemu bacot tok, dasar buzzer receh, jejak digitalmu berjejer nggilani koyok taek wedhus. Catet iki!!! 🤣 https://t.co/yxa5tNmtcH","USER USER Bacotmu kebacut, ente hanyalah buzzer murahan, jejak digitalmu kebuka kabeh, berjajar kayak taek kambing. Elingo ya!!! 🤣 https://t.co/yxa5tNmtcH","USER USER Ojo sok bacot, kowe iku cuma buzzer ecek-ecek, jejak digitalmu ketara kabeh koyok taek wedhus padha baris. Paham ra?! 🤣 https://t.co/yxa5tNmtcH","USER USER Cocotmu rame tok, ente cuma buzzer murahan, jejak digitalmu mbrodol ngendi-endi kaya taek kambing. Tandai iki!!! 🤣 https://t.co/yxa5tNmtcH",hate speech
"USER Laki tapi tukang nyinyir, mending pakai daster tum. Bercermin itu perlu, biar tidak dibilang gemblung https://t.co/9HlZcvGO0V","USER Cowok kok nyinyiran melulu, mending sekalian pakai daster. Ngaca dhisik, ben ora ketok gemblung https://t.co/9HlZcvGO0V","USER Laki-laki tapi kerjane nyinyir wae, wes pakai daster aja sekalian. Ngaca dulu, ben ora dibilang gemblung https://t.co/9HlZcvGO0V","USER Pria kok tukang nyinyir, mending ganti daster wae, tum. Ngaca disik, ben ra disebut gemblung https://t.co/9HlZcvGO0V","USER Lelaki tapi nyinyir mulu, cocoknya pakai daster, tum. Ngaca sik, supaya ora diarani gemblung https://t.co/9HlZcvGO0V","USER Laki kok hobi nyinyir, ya dasteran wae sekalian. Ngaca dhisik yo, ben ora kaya wong gemblung https://t.co/9HlZcvGO0V",hate speech
"USER USER USER 🤣🤣🤣🤣 dasar sama2 dungu ngga paham juga 😝😝,jinjingan pekok unlimited, ngga ketolong lagi. https://t.co/VMxkEhns5c","USER USER USER 🤣🤣 dasar podo-podo dungu, ora mudheng blas 😝😝, bajingan pekok unlimited, wis ra ketulungan. https://t.co/VMxkEhns5c","USER USER USER 😆🤣 dasar sama-sama tolol, ra paham-paham yo 😜, jinjingan pekok tanpa batas, udah gak ada obatnya. https://t.co/VMxkEhns5c","USER USER USER 😂😂 dasar kabeh podo bebal, ora ngerti-ngerti 😝, bajingan pekok sak lawase, wes ora iso ditolong. https://t.co/VMxkEhns5c","USER USER USER 🤣 woy pada dungu kabeh, ra mudheng tok 😜😜, jinjingan pekok unlimited, ga ada harapan. https://t.co/VMxkEhns5c","USER USER USER 🤣🤣🤣 dasar sama2 o'on, ora paham blas 😝, bajingan pekok ora ana enteke, ngga ketolong maneh. https://t.co/VMxkEhns5c",hate speech
"deng banget nih bang ☺️ deng dino deng, deng deng deng gendeng 😀","deng parah nih bang ☺️ deng dino pokoke deng, deng deng nganti gendeng 😀","deng banget lho bang, dino iki tetep deng, deng deng sampe gendeng 😄","waduh deng nih bang, saben dino deng wae, deng deng tetep gendeng 😂","bang, deng kenceng nih; dino-dino yo deng, deng deng nganti gendeng 😆","nih bang, deng terus dino iki, deng deng deng gendeng pisan 🤭",not hate speech
mbucin ko wong pekok sampe bener2 ketok pekok,"mbucin kok kaya wong pekok, sampe bener2 ketok pekok","kowe mbucin parah, kok koyok wong pekok sampe jelas ketok pekok","mbucinmu kok kebangeten, kaya wong pekok nganti beneran katon pekok","kok mbucin ngono, koyo wong pekok nganti bener2 katon pekok","cara mbucinmu iki kaya wong pekok, sampe tenan ketok pekok",not hate speech
USER Enak mana ma di masukin kontol gede panjang,"USER Enak sing endi mah, dimasukin kontol gedhe dawa?","USER Piye, enak mana ma kalo dileboni kontol gede lan panjang?","USER Menurutmu enak endi rek, diisi kontol gedhe dawa?","USER Opo, luwih enak endi dimasukin kontol gede panjang?","USER Enak endi sih mah, dimasuki kontol gedhe sing dawa?",not hate speech
USER Pekok.. Ngono kuwi ben kepiye to Ngisin ngisini wong solo  La terus Yen ono wong solo sing ning Bekasi goro goro kowe terus diperlakukan ngono terus piye? Dasar pekok,"Pekok tenan kowe. Ngono kuwi maksude opo? Ngisin-ngisini wong Solo wae. Terus yen ana wong Solo neng Bekasi gara-gara kowe diperlakukan ngono, kowe piye? Dasar pekok.","Woy, goblok. Kowe kok ngono? Malah nggawe isin wong Solo. Trus nek wong Solo sing neng Bekasi diperlakukan kaya ngono mergo kowe, piye jal? Dasar pekok.","Tolol, ngene ki caramu? Ngisin-ngisini wong Solo kabeh. Lah terus yen ana wong Solo neng Bekasi diperlakukan ngono gara-gara kowe, kowe gelem? Pekok.","Cah pekok, kok tumindake ngono. Isin-isine wong Solo wae. Yen mengko wong Solo sing tinggal ning Bekasi nganti diperlakukan ngono mergo kowe, piye? Dasar goblok.","Ndlogok kowe, ngono kok bangga. Gaweanmu mung nggawe wong Solo dadi isin. Lah trus nek wong Solo neng Bekasi diperlakukan ngono gara-gara kowe, kepiye? Dasar pekok.",hate speech
"USER Pacarmu psikopet, tapuken cangkeme nek ketemu","USER Pacarmu psikopat, tampol wae cangkeme nek ketemu","USER Bojomu kuwi psikopet, tempeleng cangkemé yen ketemu","USER Doi-mu psikopet tenan, tapokno cangkeme pas ketemu","USER Pacarmu ora waras, tampar ae muluté nek ketemu","USER Pacarmu psikopet, gebuk cangkemé wae yen papasan",hate speech
USER Brisik anjeng... Pas ambrok kayak gini.. Kemana congor kau BABI??? https://t.co/Sj5U4RemCy,"USER Berisik anjeng... pas ambrol gini kok malah ngilang, ngendi congor-mu, BABI???","USER Ribut pol, anjeng... pas ambruk koyo ngene, ngendi congor-mu kae, BABI???","USER Berisik tenan, anjeng... pas ambrok kayak gini, congor-mu nang endi, BABI???","USER Bising ra karuan, anjeng... pas ambrol koyo ngene iki, ning endi congor kowe, BABI???","USER Brisikmu nggatheli, anjeng... pas ambruk ngene iki, congor-mu endi, BABI???",hate speech
USER Jancok base apa ini ngancurin mood abis liat performe treasure,"USER jancok, iki base opo sih? ngancurin moodku abis liat performe Treasure","USER jancok tenan, base ngene kok malah ngancurin mood abis nonton performe Treasure","USER jancok cok, base apaan ini bikin moodku ambyar setelah liat performe Treasure","USER asu jancok, base opo iki sampe mood rusak abis liat performe Treasure","USER jancok rek, base model ngene ngancurke moodku abis nonton perform Treasure",not hate speech
"Mata boleh bening tapi picek buta malah, otak mungkin ada tapi syaraf syarafnya kaga nyambung. Nah kalau soal hati, dia jelas tidak punya","Matane bening sih, tapi yo picek kaya wong buta; otak mungkin ana, nanging syaraf-syarafe ra nyambung. Soal ati, dia kuwi jelas ora nduwe","Mata keliatan kinclong, tapi tetep picek malah koyok buta; otak ada tapi syaraf-syarafnya kagak nyambung. Urusan ati, jelas dia ora duwe","Mripate bening, ning picek blas, meh podo karo buta; otak ana tapi sambungan syarafe gak nyambung. Bab ati, dia pancen ora nduwe","Meskipun matanya bening, tetep wae picek buta; otak mungkin ada, tapi syarafnya pada ora konek. Kalo soal hati, dia jelas ra duwe","Matanya bening, tapi picek sampe kaya buta; otak sih ada, tapi syaraf-syarafnya gak nyampe, ra nyambung blas. Soal ati, dia itu ora nduwe",hate speech
matane iso mojo yo ngunu asu ayo zaha dan ziyech,"matane kok iso mojo ngono, asu, ayo zaha dan ziyech","asu, matane iso mojo yo ngunu, ayo zaha dan ziyech","yo ngunu wae, matane iso mojo, asu, ayo zaha dan ziyech","matane iso mojo ya ngono, asu. ayo zaha dan ziyech","asu iki, matane iso mojo ngene, ayo zaha dan ziyech",not hate speech
Merinding gendeng pas suaranya jihyo!,Merinding edan pas krungu swarane Jihyo!,"Ngeri tenan, merinding gendeng waktu denger suaranya Jihyo!","Merinding pol, swarane Jihyo nggeterke ati, gendeng!","Suarane Jihyo kok iso nggegirisi, sampe merinding gendeng!","Denger Jihyo nyanyi, merinding edyan pisan!",not hate speech
"USER USER USER USER USER lah ya emang, betul, jancok sendiri juga dasar kata nya kan dari situ kata yang jadi dasaran kata jancok sendiri artinya bersenggama jadi ya masuk² aja kalo shibal","USER USER USER USER USER lho yo emang, bener, jancok kuwi uga dhasar katanya soko kono, asal-usule tembung jancok tegese bersenggama, dadi yo masuk-masuk wae nek shibal.","USER USER USER USER USER iya lah, bener kok, jancok iki dhasar katanya kan teko situ, arti saktemene jancok ya bersenggama, jadi yo isok mlebu wae kalo shibal.","USER USER USER USER USER lah ya emang bener, jancok kui asal tembunge ya saka kana, maknane jancok iku bersenggama, dadi yo nyambung wae karo shibal.","USER USER USER USER USER ya emang begitu, betul, dhasar kata jancok kan dari situ, tegese jancok dhewe iku bersenggama, jadi ya tetep masuk lah kalo shibal.","USER USER USER USER USER lha yo ngono, beneran, asal-usul jancok iku ya soko kana, jancok artine bersenggama, dadi isih make sense wae nek shibal.",not hate speech
"USER Jangan disini, nanti banyak yg minta spal spil silit","USER ojo nang kene, mengko akeh sing njaluk spil silit","USER jangan di sini, ntar pada minta spill silit","USER ra usah ning kene, mengko akeh sing njaluk spil-spil silit","USER pindah wae dhisik, soale bentar maneh bakal ana sing nyuruh spill silit","USER jangan nongol kene sik, mengko padha njaluk spal-spil silit",not hate speech
"USER Halah tampang provokator, pas demo jg pasti di barisan paling belakang, klo dikejar2 aparat, larinya paling kenceng, dasar kadrun pekok 🤣🤣","Halah tampang provokator, pas demo mesti ngumpet neng barisan paling mburi; begitu dikejar2 aparat, mlayu paling kenceng, dasar kadrun pekok 🤣🤣","Wajahmu provokator banget, demo wae mesti neng mburi dhewe, kena kejar2 aparat langsung mlayu kenceng, kadrun pekok!","Cuma modal tampang provokator, pas demo ya di barisan paling belakang, giliran dikejar aparat larinya gaspol, dasar kadrun pekok 🤣","Halah gaya provokator tok, pas demo nang barisan mburi terus, dikejar2 aparat langsung sprint, kadrun pekok 😂","Mukamu provokator pisan, pas demo ora tau neng ngarep; nek dikejar aparat, mlayu paling cepet, dasar kadrun pekok 🤣🤣",hate speech
"Happy birthday melody's silverlight, Seo Eunkwang! USER USER Semoga musenya sukses terus kedepannya dan berhasil ngadepin si kotak biru gendeng itu 🙏🏻 https://t.co/CCBRvDSIox","Happy birthday Melody’s Silverlight, Seo Eunkwang! USER USER Moga musenya makin sukses ke depannya lan iso ngadepi si kotak biru gendheng kuwi 🙏🏻 https://t.co/CCBRvDSIox","HBD Melody’s Silverlight, Seo Eunkwang! USER USER Semoga muse-nya terus sukses ke depan, kuat ngadepi si kothak biru gendheng iku 🙏🏻 https://t.co/CCBRvDSIox","Selamat ulang tahun, Melody’s Silverlight Seo Eunkwang! USER USER Mugo-mugo musene sukses terus lan menang ngadepi si kotak biru gendheng kae 🙏🏻 https://t.co/CCBRvDSIox","Happy bday, Melody’s Silverlight Seo Eunkwang! USER USER Semoga muse-nya tetep moncer ke depane, iso ngatasi si kotak biru gendheng mau 🙏🏻 https://t.co/CCBRvDSIox","Selamet ultah, Melody’s Silverlight, Seo Eunkwang! USER USER Mugo musene tambah sukses lan sanggup ngadhepi si kotak biru gendheng kuwi 🙏🏻 https://t.co/CCBRvDSIox",not hate speech
"Hujan berenti, berangkat ngopi lalu kenak macet dan hujan deras lagi. Jancok moment se","Ujan reda, tak berangkat ngopi, jebul kejebak macet trus ujan deres maneh. Jancok momen iki se","Bar kuwi hujan berhenti, rencana ngopi, eh malah kena macet lan ujan gedhe maneh. Jancok moment tenan","Hujan sempet reda, gas ngopi, terus kenak macet, ndilalah deres maneh. Jancok, momen koyo ngene se","Tadi ujan stop, mau cabut ngopi, ealah kejebak macet terus ujan deres maneh. Jancok, momen ngenes iki","Udan wis mandek, tak berangkat ngopi, ora suwe malah macet lan udan deres maneh. Jancok, momen se",not hate speech
"Agak takut, kukira mau garuk2 silit","Agak kaget, kirain dia mau garuk-garuk silit","Sempet was-was, tak kira arep nggaruk silit","Tadi rada ngeri, kukira mo garuk2 silit","Aku rada takut, kirain bakal nggaruk silit","Tadi sempet kuwatir sithik, tak kira arep garuk-garuk silit",not hate speech
baru kali ini dapet komen “mahal banget photocard NJ nya aku jual cuma 3k” gendeng 🤡,"Baru kali iki entuk komen: ""mahal banget photocard NJ-nya, aku jual cuma 3k"" gendeng 🤡","Pisan-pisan ana sing komen ""photocard NJ mahal banget, aku wae jual mung 3k"" edan tenan 🤡","Baru nemu komentar begini: ""mahal banget photocard NJ-nya, aku jual 3k doang"" yo gendeng iki 🤡","Seumur-umur anyar iki tak diwenehi komen ""photocard NJ mahal banget, aku jual cuma 3k"" edan kok iso 🤡","Baru banget ada yang komen: ""mahal banget photocard NJ-nya, aku jual mung 3k"" gendeng kowe 🤡",not hate speech
USER USER USER Dih goblok. Malah bangga mereka udah berjuang jatuh bangun dalam lapangan sampai di final...  dasar pekok dongo lu,Dih goblok banget. Malah bangga mereka ngaku wis berjuang jatuh-bangun neng lapangan sampe final... dasar pekok dongo lu,"Ih tolol, sumpah. Mereka malah bangga bilang sudah jatuh bangun berjuang nang lapangan sampe final... dasar goblok pekok lu","Goblok tenan. Isih wae bangga, katanya mereka wis berjuang jatuh-bangun neng lapangan tekan final... dhasar dongo kowe",Dih bego. Malah pamer bangga mereka udah jatuh bangun berjuang di lapangan sampe final... dasar pekok dongo lu,"Dih, otak lu goblok. Mereka malah bangga ngaku wis berjuang jatuh-bangun nang lapangan tekan final... dasar dongo pekok",hate speech
"USER Woi CELENG, suruh Pak Lurah USER dan Bu Suri Bredel dan tuntut USER kalau memang Framing dan Fitnah. Itu FAKTA dan pasti SONTOLOYO itu tidak berani 🤭 https://t.co/HfOrV2eFep","USER woy CELENG, kon Pak Lurah USER karo Bu Suri cepet bredel lan gugat USER nek pancen framing lan fitnah. Iki FAKTA, SONTOLOYO kuwi mesthi ora wani 🤭 https://t.co/HfOrV2eFep","Woi USER, dasar CELENG. Suruh Pak Lurah USER bareng Bu Suri buat bredel terus tuntut USER kalau bener itu framing sama fitnah. FAKTA iki, SONTOLOYO ngono ra wani kok 🤭 https://t.co/HfOrV2eFep","USER, hey CELENG! Paksa Pak Lurah USER lan Bu Suri nge-bredel lan nuntut USER yen pancen framing lan fitnah. Kuwi FAKTA, SONTOLOYO pasti ra wani 🤭 https://t.co/HfOrV2eFep","CELENG koe, USER! Kandani Pak Lurah USER karo Bu Suri ben langsung dibredel lan dituntut USER nek kuwi memang framing lan fitnah. FAKTA iki, SONTOLOYO kuwi mesthi ora wani 🤭 https://t.co/HfOrV2eFep","USER, CELENG! Suruhna Pak Lurah USER karo Bu Suri bredel lan tuntut USER nek bener-bener framing lan fitnah. FAKTA lho, SONTOLOYO iku paling ora wani 🤭 https://t.co/HfOrV2eFep",hate speech
yang selalu ada emang pasti kalah sama orang lama jancok,"yang selalu hadir emang tetep kalah karo wong lawas, jancok","sing sering nongol ya pasti keok sama orang lama, jancok","yang rajin muncul emang ujung-ujunge kalah karo wong lawas, jancuk","sing terus ana malah tetap kalah lawan orang lama, jancok","yang tiap waktu ada tetep wae kalah sama orang lama, jancok",not hate speech
"Gue benci sama diri sendiri, jancok jancok tp ttp gue kerjain","Gue benci banget sama diri sendiri, jancok jancok, tapi tetep gue jalanin.","Aku muak karo diri gue, jancuk, nanging yo isih tak garap.","Benci banget karo diri sendiri, jancok, tapi ya tetep gue kerjain.","Gue jijik sama diri gue sendiri, jancok jancok, ning ngono yo tetep tak lakoni.","Sumpah benci sama diri sendiri, jancuk, tapi tetep wae tak garap.",not hate speech
USER USER USER kalo pres. jokowi. ipar hkm. MK. cawpres gibran itu nepotisme....   yg bukan nepotisme itu cawapres prabowo adlah habib riziek. 🤣🤣🤣  dasar pekok...,"USER USER USER kalo pres. Jokowi punya ipar di hkm MK, cawpres Gibran itu jelas nepotisme... yg katanya bukan nepotisme itu kalo cawapres Prabowo adalah Habib Riziek. 🤣🤣🤣 dasar pekok.","USER USER, pres. Jokowi ipar-e neng MK, makane Gibran dadi cawapres kuwi nepotisme... sing ora nepotisme kui nek cawapres-e Prabowo Habib Rizieq. 🤣 dasar pekok.","Kalo pres Jokowi ipar hkm MK, ya wajar cawpres Gibran disebut nepotisme... yg dibilang bukan nepotisme malah cawapres Prabowo: Habib Riziek. 😂😂 dasar pekok.","Pres. Jokowi karo ipar-e ning MK, nggawe Gibran dadi cawapres kuwi murni nepotisme... sing ora nepotisme yo cawapres Prabowo Habib Rizieq. 🤣🤣 dasar pekok!","USER USER USER pres Jokowi ipar di MK, trus Gibran dijadiin cawapres, kuwi jelas nepotisme... yg bukan nepotisme ya kalo cawapresnya Prabowo itu Habib Riziek. 🤣🤣🤣 dasar pekok.",hate speech
"USER USER USER Capres dan buzzernya sama2 gemblung, Jateng itu 80 % lebih jalan2nya sudah baik. Jadi buzzer itu yg cerdas biar bisa menutupi capresnya yg gemblung, jgn sama2 gemblung ntar jadi nyungsep","USER USER USER Capres karo buzzerné podo-podo gemblung; Jateng kuwi wis luwih saka 80% jalane apik. Dadi buzzer kudu sing cerdas ben iso nutupi capres sing gemblung, ojo podo gemblung mengko nyungsep.","USER USER USER Capres dan buzzernya gemblung kabeh, padahal Jateng >80% jalannya wis apik. Jadi ya buzzernya kudu pinter kanggo nutupin capres sing gemblung, ojo bareng-bareng gemblung, mengko yo nyungsep.","USER USER USER Capresé gemblung, buzzerné yo gemblung. Jateng iku jalane wis apik luwih saka 80%. Makane buzzernya kudu sing cerdas ben nutupi capresé sing gemblung, aja padha gemblung, ntar malah nyungsep.","USER USER USER Capres sama buzzeré padha gemblung; Jateng itu 80%++ jalane wis oke. Mulo buzzer sing kudu pinter kanggo nge-cover capres sing gemblung, ojo padha gemblung, mengko nyungsep.","USER USER USER Capres lan buzzernya podo gemblung, Jateng wes luwih saka 80% dalane apik. Ya wislah, buzzer kudu sing cerdas ben bisa nutupi capres sing gemblung, aja gemblung bareng, ntar yo nyungsep.",hate speech
